identifier,author,name,genre,text,url,ipfsHash,type,usageInfo,txHash,iscnId
195,孟郊,遊子吟,樂府,慈母手中線，遊子身上衣。臨行密密縫，意恐遲遲歸。誰言寸草心，報得三春暉？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000028&id=00000195,QmPEpYevUXXK3bZ3YDs17nLcYzGunHYG7H88i2R83wvD2X,CreativeWork,No Rights Reserved,7190DF138387B7FCD842FD81ECA2220E7E3F5951C6FAF571EE99384A5A3DEFE3,iscn://likecoin-chain/L1hEBL1wOuZZLfPKeI1I_mO1wiuvs2jWaP5ZPSCrjio/1
196,孟浩然,秋登蘭山寄張五,五言古詩,北山白雲裡，隱者自怡悅。相望試登高，心隨雁飛滅。愁因薄暮起，興是清秋發。時見歸村人，沙行渡頭歇。天邊樹若薺，江畔洲如月。何當載酒來，共醉重陽節。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000196,QmeWaK8VkE9NA8VZ1U2xeha7iXjifgiVZZNyRAL2UBXNAf,CreativeWork,No Rights Reserved,C8229AABF49D5674E95DDDE0F42B5EAD51441EEB8A5C7DCCD4C5783A5A8B8913,iscn://likecoin-chain/MD75DNSAxaS_7qS4COLq4t0jlSWUcqb4tSHxA9Z_mlU/1
197,孟浩然,夏日南亭懷辛大,五言古詩,山光忽西落，池月漸東上。散髮乘夕涼，開軒臥閒敞。荷風送香氣，竹露滴清響。欲取鳴琴彈，恨無知音賞。感此懷故人，中宵勞夢想。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000197,QmQYbmof2bwzajpqMhvriyacouA7VkZSSL9R3uQxoGdwwp,CreativeWork,No Rights Reserved,91D04D4C2DBE984AADCCCA5D9A7C65E6CB127BCE7D3A4CCE238EBCFB24AD48A0,iscn://likecoin-chain/ayahPKLe0AVlXaB25FO-U2ciO-ArOq9XJ7jbbT47kiY/1
198,孟浩然,宿業師山房期丁大不至,五言古詩,夕陽度西嶺，群壑倏已暝。松月生夜涼，風泉滿清聽。樵人歸欲盡，煙鳥棲初定。之子期宿來，孤琴候蘿徑。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000198,QmdvYkfEqGXMUThBhHu37XvgmWuUExR5PrtxYh1GoXJB7n,CreativeWork,No Rights Reserved,4A1F6ED50225379FF3DB48BBFEAB13F903806380BC67FF529DF28F7FFB5196EF,iscn://likecoin-chain/fCY8CWpAHiB3ZsFpeqU2Omk2vrVqjOqMdkOBgqp-3sE/1
199,孟浩然,夜歸鹿門歌,七言古詩,山寺鳴鐘晝已昏，漁梁渡頭爭渡喧。人隨沙岸向江村，余亦乘舟歸鹿門。鹿門月照開煙樹，忽到龐公棲隱處，巖扉松逕長寂寥，唯有幽人自來去。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000199,QmWrsihcdXqx7K338AfwqhJyudiN1s3Dkt9kGqBJ4Za2TE,CreativeWork,No Rights Reserved,877DAA7B444BB6EB50A5DF2CF2187DF5B98A17C7DBF7454329E20FB9E08C36EE,iscn://likecoin-chain/6wQRpxWbKtkTps9MJk_lx1_Arw3tMr6h4FRfeT-8u9g/1
200,孟浩然,臨洞庭湖上張丞相,五言律詩,八月湖水平，涵虛混太清。氣蒸雲夢澤，波撼岳陽城。欲濟無舟楫，端居恥聖明。坐觀垂釣者，徒有羨魚情。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000200,Qme9K6R1kbwNipqmPbQqGYeXK5vneWuZmeM6xocPMoRAg3,CreativeWork,No Rights Reserved,A2B73AA27F5EC039444919999EDCB0B32FF2D1B39519B28F032DFDFEE3BBEF73,iscn://likecoin-chain/42Dr6kwgZga6P0dj3clzHGLgeYMjASIvxhpK-o_OWjo/1
201,孟浩然,與諸子登峴山,五言律詩,人事有代謝，往來成古今。江山留勝跡，我輩復登臨。水落魚梁淺，天寒夢澤深。羊公碑尚在，讀罷淚沾襟。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000201,QmVS8qMQmPgRkaTELH516NrFpYZAhN8WwrHrcyiN2VuEtJ,CreativeWork,No Rights Reserved,179BF9D7A300B1A16B8A5A8B5D91DFDEC905ED241B2C9B4B01887842D955EE63,iscn://likecoin-chain/AObI7w5YU35NUJ5bqMhSpZW4QMh6RzetOZ89HxcQ94E/1
202,孟浩然,宴梅道士山房,五言律詩,林臥愁春盡，搴帷見物華。忽逢青鳥使，邀入赤松家。丹灶初開火，仙桃正發花。童顏若可駐，何惜醉流霞。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000202,QmW4JiM1BHbqFVUotjNCM7x7Z9Ys3rfE3qhRK2exSQPF9Q,CreativeWork,No Rights Reserved,F7A7CD378B1F0B23242BB4950DAD611EAA56DEEAE2880D28BE514C156476E9CD,iscn://likecoin-chain/FmP2VVMvSj9ND3ApmiaZWSNzdMok_7DktIjpKqM1grw/1
203,孟浩然,歲暮歸南山,五言律詩,北闕休上書，南山歸敝廬。不才明主棄，多病故人疏。白髮催年老，青陽逼歲除。永懷愁不寐，松月夜窗虛。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000203,QmNrPDJ9vYDGjw45dKBTmBdSrokZs2zup7JwsZbGhd57Cf,CreativeWork,No Rights Reserved,078B4473226A502C15015EA069D0233E8B79A99EF7E5833530CAB999221ED223,iscn://likecoin-chain/Yt-GjMkWIhlKL0RxOmPf-xHwyxcXVUZo4P20GKgPe0M/1
204,孟浩然,過故人莊,五言律詩,故人具雞黍，邀我至田家。綠樹村邊合，青山郭外斜。開軒面場圃，把酒話桑麻。待到重陽日，還來就菊花。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000204,QmfBMyyVFvKY98vn7tuv5VV8QxcX5tfSCeCnkGH67D99EV,CreativeWork,No Rights Reserved,4765B62EB4898D7AF9455BB9EC5B80ADF8E358EA6FA01F0CB6C9FF0D7958B32F,iscn://likecoin-chain/BRt_Qh4XCiB2V1MELEXupXCPNAiXSXVVG945ciYRuzU/1
205,孟浩然,秦中寄遠上人,五言律詩,一丘常欲臥，三逕苦無資。北土非吾願，東林懷我師。黃金然桂盡，壯志逐年衰。日夕涼風至，聞蟬但益悲。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000205,QmcAfRpTL7bb1iAbPmuyFpDxWG8wxUTvztVzXMZzz7NV1F,CreativeWork,No Rights Reserved,68E131E65CDBDA3BA885B8CE7105DCEB43AFB931A7690781A11FC25115867A4A,iscn://likecoin-chain/HD6F2vzCbXoycvXItRc5urEA81e8TYTkf5B_BcQKURU/1
206,孟浩然,宿桐廬江寄廣陵舊遊,五言律詩,山暝聽猿愁，滄江急夜流。風鳴兩岸葉，月照一孤舟。建德非吾土，維揚憶舊遊。還將兩行淚，遙寄海西頭。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000206,QmRsxMTKVFThYMfJgGR5qjuiL5h4xPtyHS1Ejk9iQbDsUw,CreativeWork,No Rights Reserved,6607A3AFA60ED66362FF8396A026EC90B150B168FF6532D137A194C38AC35FE0,iscn://likecoin-chain/eHP4gNbKvaM2bL-h1sVTtcsxSXj8_3FKzn6VnnPXsec/1
207,孟浩然,留別王維,五言律詩,寂寂竟何待，朝朝空自歸。欲尋芳草去，惜與故人違。當路誰相假，知音世所稀。祗因守寂寞，還掩故園扉。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000207,QmX72QDsAcEWsSrgtSRHu5T8hn9fngjkWhTn38yHDssUuF,CreativeWork,No Rights Reserved,FDBA953BC6DA973952F6EBA20CEED4FA83FDC596E25BB449E8C60A23776D0F26,iscn://likecoin-chain/LQyQh91X_7v4HmUs7dyje3vxseoVtFgyWU22Ccz0Ols/1
208,孟浩然,早寒有懷,五言律詩,木落雁南渡，北風江上寒。我家襄水曲，遙隔楚雲端。鄉淚客中盡，孤帆天際看。迷津欲有問，平海夕漫漫。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000208,QmRQCFW72wB5benYnVF3eZAeXevgz3YX6ZWTG243TyLq7d,CreativeWork,No Rights Reserved,67B31B1212C8C8206A27979B6AE40A31AAE8D6AF665467E2B658814DB441166E,iscn://likecoin-chain/ISfFyZaKpfRq_RHj1wdi8LNiM6BMqHJ51edAvIG29GE/1
209,孟浩然,宿建德江,五言絕句,移舟泊煙渚，日暮客愁新。野曠天低樹，江清月近人。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000209,QmWsfanLZg8BqwsSf34e13tG7tmPXhE8XoWpkks1uFLR4d,CreativeWork,No Rights Reserved,554CF7A7F2B6A4BCA4CD97AD1A54E990B4976C961137D26797BAC1B6568A3362,iscn://likecoin-chain/G5PcWbJAEkUHLHsom0dzlSyuH_xDjMJGQHx6H2h_QEo/1
210,孟浩然,春曉,五言絕句,春眠不覺曉，處處聞啼鳥。夜來風雨聲，花落知多少。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000029&id=00000210,QmPzJ96XR4uerfbJcLCexpHzGXHkMBHbLe8zgmrD2GGk8H,CreativeWork,No Rights Reserved,0E73007FC6AF86226553D9F30AFBE13DE8A65224F37A42E0BF0CF275A0D73605,iscn://likecoin-chain/TePb8CHrNHeixzwIBrERZV-J6BID5WLuWjEm2ZlrFOM/1
211,邱為,尋西山隱者不遇,五言古詩,絕頂一茅茨，直上三十里。叩關無僮僕，窺室惟案几。若非巾柴車，應是釣秋水。差池不相見，黽勉空仰止。草色新雨中，松聲晚窗裡。及茲契幽絕，自足蕩心耳。雖無賓主意，頗得清淨理。興盡方下山，何必待之子。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000030&id=00000211,QmUXRAWc8cy1AMYUf27hHie12nr7oJVPaiHwZrwefUjZZD,CreativeWork,No Rights Reserved,E288B6995D06DA8C7677625228AC88680AAD1FCEDED6CC956D948486A8EF2167,iscn://likecoin-chain/7eU3EOjnnCgSDbVC4KgiSz5LP6IU3Z6J2J_uTTsAgiE/1
212,金昌緒,春怨,五言絕句,打起黃鶯兒，莫教枝上啼。啼時驚妾夢，不得到遼西。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000031&id=00000212,QmR9UKsrVCEgSW4P3Yhxt64avnhgcLqUp1vwSNePMVmCmi,CreativeWork,No Rights Reserved,645D3221EA2CB83A7297B1BB742EF396C7C6842341862A76AFADB65D0837935D,iscn://likecoin-chain/-nrwFvctxzdmmWiVwGUWLyPIZlPUP4A6CbOr2emm6yw/1
213,柳中庸,征人怨,七言絕句,歲歲金河復玉關，朝朝馬策與刀環。三春白雪歸青冢，萬里黃河繞黑山。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000032&id=00000213,QmR7HtWtMuDqAJj1chYhKSKymmFeNwfgWfHc7L1WYGyBHU,CreativeWork,No Rights Reserved,50046BD2D9A82B882573F75EC2D643FAA4EBB7D8097358F027FAC3FD97045A45,iscn://likecoin-chain/Vl72TWr3jJatPH3H_zWtn05ZDbgz4vc9-acy5FYZFmE/1
214,柳宗元,晨詣超師院讀禪經,五言古詩,汲井漱寒齒，清心拂塵服。閒持貝葉書，步出東齋讀。真源了無取，忘跡世所逐。遺言冀可冥，繕性何由熟。道人庭宇靜，蒼色連深竹。日出霧露餘，青松如膏沐。澹然離言說，悟悅心自足。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000033&id=00000214,QmQyoHXTryUtiJV1F5jGRuBkbSuCgYpQuaD8LxTcuRFp12,CreativeWork,No Rights Reserved,15DA616FF7A465DD25FF77E74B5E8D016248DF10928B813273AD80F7D755BEEA,iscn://likecoin-chain/tzOAhm_3slBrOYmQXa7fUxbzzifxlYZM4P-dwTrnUhc/1
215,柳宗元,溪居,五言古詩,久為簪組束，幸此南夷謫。閒依農圃鄰，偶似山林客。曉耕翻露草，夜傍響谿石。來往不逢人，長歌楚天碧。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000033&id=00000215,QmPigGDLKrmrFQ8U4hm2rYi9ctgVkF9eFuWbH6u3DqDd8k,CreativeWork,No Rights Reserved,B4D01D397C840EC8442E96516D0152F3ECC95C4173908ECA449C87AB1D52DB48,iscn://likecoin-chain/x4BUi8DSM3q-HC-ZtKfLfSfNdq7Q8G5wO_eUxd-cEoE/1
216,柳宗元,漁翁,七言古詩,漁翁夜傍西巖宿，曉汲清湘然楚竹。煙消日出不見人，欸乃一聲山水綠。迴看天際下中流，巖上無心雲相逐。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000033&id=00000216,QmRSsqzmTmUnpYNscnRm56j1Sibfgmkk5xSQ4DBkZnXPpX,CreativeWork,No Rights Reserved,D3DC3166DD4B367336EC821FF2FF22FBF1F2DEF24993384651C6B0ECD9643CC0,iscn://likecoin-chain/cPGCDAPRa1ceb3pF4xspfoEkLFswh2oY9LdOEvxdcCA/1
217,柳宗元,登柳州城樓寄漳汀封連四州刺史,七言律詩,城上高樓接大荒，海天愁思正茫茫。驚風亂颭芙蓉水，密雨斜侵薜荔牆。嶺樹重遮千里目，江流曲似九迴腸。共來百越文身地，猶自音書滯一鄉。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000033&id=00000217,QmRQuM3dEcFsJCMqjufBvNTT1nyLC4BbZxVBNi2mYNBF1s,CreativeWork,No Rights Reserved,D461435073A9311ABF746DCE3DFAAA1123A7E0C86D7C20A02262B91E363CA3F2,iscn://likecoin-chain/XqbNTQjUg2D0hUufudzft2mcozeb8NyotoAX_IT8WfQ/1
218,柳宗元,江雪,五言絕句,千山鳥飛絕，萬徑人蹤滅。孤舟蓑笠翁，獨釣寒江雪。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000033&id=00000218,QmaYFavy1N7Df19QMWwMaCUCAxT1YZRKYD7w9ga5RBZHeW,CreativeWork,No Rights Reserved,AD24D782C2C0865643A0638DBD2DBD2E5FFF353C3D51392D741D47BB1D49CE1A,iscn://likecoin-chain/I9RsjeALdPW0x-E3iR7E0QPuRZJc8uUbOZyk8uB4cuA/1
219,皇甫冉,春思,七言律詩,鶯啼燕語報新年，馬邑龍堆路幾千。家住層城鄰漢苑，心隨明月到胡天。機中錦字論長恨，樓上花枝笑獨眠。為問天戎竇車騎，何時返旆勒燕然？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000034&id=00000219,QmdfDQveqGLgGHXpUaKFaszQXxHGNnjTDsEs5AM9zS9VQk,CreativeWork,No Rights Reserved,01A73AB93EE441232ACF6B63A080EBF2A1B34159C342A874430DDD03C2CBEAFC,iscn://likecoin-chain/HlRt2RakPhAoau965lJPeHG6z7ijoL9OE9mbtSnkHQM/1
220,韋莊,章臺夜思,五言律詩,清瑟怨遙夜，繞絃風雨哀。孤燈聞楚角，殘月下章臺。芳草已云暮，故人殊未來。鄉書不可寄，秋雁又南迴。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000035&id=00000220,QmQdmbFvX2yLVXxnwnwufFBizdtsBZaQU5kuLHxmDermdQ,CreativeWork,No Rights Reserved,9AB3F90C8B976078BE537BAD71D5F9772B882ACF4634FD45A9C7CE94F0D5C226,iscn://likecoin-chain/kixskVakw4fKpezkHBSl74Pw7qn4_4CcOWSw1zh70nQ/1
221,韋莊,金陵圖,七言絕句,江雨霏霏江草齊，六朝如夢鳥空啼。無情最是臺城柳，依舊煙籠十里隄。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000035&id=00000221,Qmddjm5b86UR41NeX4sxn12WdunS2zTivkEo3hgAQkTZgh,CreativeWork,No Rights Reserved,7823A0D32562DEA13155B589EF1B925EB831FC4243AB68537B4488998B359F8E,iscn://likecoin-chain/M_XGdm-NMXGoKqhqeUHQ-gKsE81GFFj4uJMvnvKnVg0/1
222,韋應物,郡齋雨中與諸文士燕集,五言古詩,兵衛森畫戟，燕寢凝清香。海上風雨至，逍遙池閣涼。煩痾近消散，嘉賓復滿堂。自慚居處崇，未睹斯民康。理會是非遣，性達形跡忘。鮮肥屬時禁，蔬果幸見嘗。俯飲一杯酒，仰聆金玉章。神歡體自輕，意欲淩風翔。吳中盛文史，群彥今汪洋。方知大藩地，豈曰財賦強？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000222,QmVgN527oweJbBweoQ2WmUt3CHXYSt7ortLcX2zYZLnbzR,CreativeWork,No Rights Reserved,66F2E8CCC64EB5716606607A14F484B4DCE3702F389483C3C35EEBB5A38A92AC,iscn://likecoin-chain/p9fxHoDeCStK5yobCBHAXB4C2gCCEowo8aIRl3w-iQU/1
223,韋應物,初發揚子寄元大校書,五言古詩,悽悽去親愛，泛泛入煙霧。歸棹洛陽人，殘鐘廣陵樹。今朝為此別，何處還相遇。世事波上舟，沿洄安得住？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000223,QmSNh5GDsojKdbtiV8Dpmj1gKJFeJN46oazMZwA4rfn2NY,CreativeWork,No Rights Reserved,470FA748A0D3B2BBC8ED33A88DF1E1802888215114E5EA636431A3BCEE32C112,iscn://likecoin-chain/uIljPaqbiHiEpVLfmhp7sGwXZENR0KaQWggVEYeQrBc/1
224,韋應物,寄全椒山中道士,五言古詩,今朝郡齋冷，忽念山中客。澗底束荊薪，歸來煮白石。欲持一瓢酒，遠慰風雨夕。落葉滿空山，何處尋行跡。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000224,QmYSQM7c91JMEBwauxX3wEkA6K3odp337FPjnCA1caXbSk,CreativeWork,No Rights Reserved,41FA1FBE2E60BB8483D75A23E04B480864DAF6C1E8F0EA4E509B551F62442C8D,iscn://likecoin-chain/s-tJgdIo7CgYq9eP5iu-z3lIZjv4MM_ykvlsDMkgoUo/1
225,韋應物,長安遇馮著,五言古詩,客從東方來，衣上灞陵雨。問客何為來，采山因買斧。冥冥花正開，颺颺燕新乳。昨別今已春，鬢絲生幾縷？,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000225,QmSaEq4iGkTCcfECFAoDohaVd5FtVu8nJxUiPkyZVHyDjm,CreativeWork,No Rights Reserved,AF42068C3376D01BDCDC3D47C7A65088333BAC782F1ABDA97E584D3AD12C3A2D,iscn://likecoin-chain/paOwqiDk3GbQ2PEW14zMJuO5mpf4ad4XncyHbms6n4A/1
226,韋應物,夕次盱眙縣,五言古詩,落帆逗淮鎮，停舫臨孤驛。浩浩風起波，冥冥日沈夕。人歸山郭暗，雁下蘆洲白。獨夜憶秦關，聽鐘未眠客。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000226,Qmf33PsDR1MmwJjNueADbuqPKkSNibzrivppWDKJjkfXPc,CreativeWork,No Rights Reserved,7BCFC3C48EC092B088E11119C451F88BEE476F3AD32E4BF0B8358A0AAC2CD928,iscn://likecoin-chain/Z42SZMwaVvBscfRblpZf3Opx1nlmjLAoLbmNhMu4C3s/1
227,韋應物,東郊,五言古詩,吏舍跼終年，出郊曠清曙。楊柳散和風，青山澹吾慮。依叢適自憩，緣澗還復去。微雨靄芳原，春鳩鳴何處。樂幽心屢止，遵事跡猶遽。終罷斯結廬，慕陶直可庶。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000227,QmZfh5SkBbHdMiY4wQjesTgoyNDinscAgT5rEJdobg5Wzb,CreativeWork,No Rights Reserved,32478C5394701A5963126B9C76902945A9CC734D67C3CA1CE36A6AB818353303,iscn://likecoin-chain/6eE5zd0HyYzCew4Bf-98VQYJwa_Vc90-74Bm_4mSdIQ/1
228,韋應物,送楊氏女,五言古詩,永日方慼慼，出門復悠悠。女子今有行，大江泝輕舟。爾輩苦無恃，撫念益慈柔。幼為長所育，兩別泣不休。對此結中腸，義往難復留。自小闕內訓，事姑貽我憂。賴茲託令門，仁卹庶無尤。貧儉誠所尚，資從豈待周。孝恭遵婦道，容止順其猷。別離在今晨，見爾當何秋？居閑始自遣，臨感忽難收。歸來視幼女，零淚緣纓流。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000228,QmZ8Sx54QsCLJYrfzB1Dk41VAgC8xe6GE7i4xL2YNS553Y,CreativeWork,No Rights Reserved,2BB7B36AE2D68CC3335DA5EDEEC7F4C5DD711F60205F02E55BDB11FF2722E24F,iscn://likecoin-chain/DQj25vrkoM9RFONvSqiKiwF7HDeu8w_gFq8Pfpq3qN8/1
229,韋應物,淮上喜會梁州故人,五言律詩,江漢曾為客，相逢每醉還。浮雲一別後，流水十年間。歡笑情如舊，蕭疏鬢已斑。何因不歸去？淮上對秋山。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000229,QmcTHoYXj5APo2DhYba3ZCAN3vvhhRjZjS1SZtdRMnzgeo,CreativeWork,No Rights Reserved,766031426A92F1F3D2FBAABE6FD1654E964C74719F5A67ACB9C54939B6008D02,iscn://likecoin-chain/VrJuR_gejDlAOMlAbHN_wsVxBspRJJli1Y7QhDQVGWg/1
230,韋應物,賦得暮雨送李曹,五言律詩,楚江微雨裡，建業暮鐘時。漠漠帆來重，冥冥鳥去遲。海門深不見，浦樹遠含滋。相送情無限，沾襟比散絲。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000230,QmToZ6fLYCLCAj8dUTpHWz2i4CURQJqd6q9aJJL8BvpNTU,CreativeWork,No Rights Reserved,F007D0C4C412C978D5625C02145EB391AFF66670C9A9E1C4556AFD6DCAE9D53E,iscn://likecoin-chain/l6y1uJvzo_k07UIh1yj8z2bTbqpgjnFS34x0xbbNxR4/1
231,韋應物,寄李儋元錫,七言律詩,去年花裡逢君別，今日花開又一年。世事茫茫難自料，春愁黯黯獨成眠。身多疾病思田里，邑有流亡愧俸錢。聞道欲來相問訊，西樓望月幾回圓。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000231,QmP5ej3NCoXYkrgYAYY5wBT6eJAbXawGB87F1bBnHMc2Yv,CreativeWork,No Rights Reserved,BE2ED25DF0887B307227EB6D52FDDA7628D997AA37AFF52DD79BCBEF2C745720,iscn://likecoin-chain/LrO1BJkmEBV2D83eRZNLwcvNi4Y8uC97SwYdfNFrJ_4/1
232,韋應物,秋夜寄邱員外,五言絕句,懷君屬秋夜，散步詠涼天。空山松子落，幽人應未眠。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000232,QmfYaGTQz3p6iH2YDAk4m3VenrcTDPtUgVVXywDdN5CWw3,CreativeWork,No Rights Reserved,B7365A38D279B31D5EAE26975F538D651C8444805AA5605D1DD244676533AD80,iscn://likecoin-chain/Z01TlZ9WYfPtKB8VgMlpUGfKfGC3ecWeeFA1jxuGSEM/1
233,韋應物,滁州西澗,七言絕句,獨憐幽草澗邊生，上有黃鸝深樹鳴。春潮帶雨晚來急，野渡無人舟自橫。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000036&id=00000233,QmVqXvwTAefL2hd5DR4aJpbLWdLwgTzbFLxMF6Lzz4UvVY,CreativeWork,No Rights Reserved,97266370109B10375DDD864839A4922D37C26B8417036518CDC3750637C49A1C,iscn://likecoin-chain/yLOOkreIpbk_xUqr6SJIwPVYGy3ndKxtaWgvjZR0igE/1
234,唐玄宗,經魯祭孔子而歎之,五言律詩,夫子何為者？栖栖一代中。地猶鄹氏邑，宅即魯王宮。歎鳳嗟身否，傷麟怨道窮。今看兩楹奠，當與夢時同。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000037&id=00000234,QmcmoBhJEFr6h6bRT53r5fqMvULGDeNeqY4xScoxnMSSLi,CreativeWork,No Rights Reserved,13E8A8789E96C131CE2B02963189037C6D093E0C14396842A821082AAC062083,iscn://likecoin-chain/8XBRwJEmaxGGgqDBRt8oWGFe1vuNOFHKimQT2o9a59Y/1
235,祖詠,望薊門,七言律詩,燕臺一去客心驚，笳鼓喧喧漢將營。萬里寒光生積雪，三邊曙色動危旌。沙場烽火侵胡月，海畔雲山擁薊城。少小雖非投筆吏，論功還欲請長纓。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000038&id=00000235,QmaDZvLNhGfpDyXhP5kj7HFi6YTQxqarhXKyBNG3545YEC,CreativeWork,No Rights Reserved,274A46B5F824B693FA393B2C0BDD4967CA8279EE58C889F44EE9101BA20E6A2E,iscn://likecoin-chain/5RK6AO8PUhefsBE6jQKK2_wrESI4Gzglypq_KhS9q7o/1
236,祖詠,終南望餘雪,五言絕句,終南陰嶺秀，積雪浮雲端。林表明霽色，城中增暮寒。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000038&id=00000236,QmQqvhmM2Zi4TQDENrShBrqgbE3nXpgbX1PLk3wxgXV54g,CreativeWork,No Rights Reserved,408D08BC8A1F9CD5BEF3BD620CDBE28A95788C4A4241B8856E8C9EC9A2F89131,iscn://likecoin-chain/tdb7H3xtz85mSrxnkjjVvPQEnOMIbwMQYDr3jHm3uqg/1
237,秦韜玉,貧女,七言律詩,蓬門未識綺羅香，擬託良媒益自傷。誰愛風流高格調，共憐時世儉梳妝。敢將十指誇鍼巧，不把雙眉鬥畫長。苦恨年年壓金線，為他人作嫁衣裳。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000039&id=00000237,QmTbXkxfLnwHNr2rw56rEZb1PQToYAyEuZm8Lhc6SUk5N6,CreativeWork,No Rights Reserved,B5D1354FFB55BD6575FE4AC9B0D5F36E7A101D2895B541B0639E601B53E8E3CC,iscn://likecoin-chain/FiMN0Yc2-Dk6VrqbuZjv-a-YIxIa2Wo2spd9P8oBUN4/1
238,馬戴,灞上秋居,五言律詩,灞原風雨定，晚見雁行頻。落葉他鄉樹，寒燈獨夜人。空園白露滴，孤壁野僧鄰。寄臥郊扉久，何年致此身。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000040&id=00000238,QmTZ3mUyTkbXxGrPv9eh3kHMp3ehmYUW7sRmikmu8aHqhb,CreativeWork,No Rights Reserved,74F9C4B2F2DAEB48FF08E55C728AE3A88CBDEDD5B7157B6FE028D288F2EB3F6D,iscn://likecoin-chain/kyFtU8XjVtgGBLcpIcY_uv3yAJZb1Nb-jBvtVoUExP4/1
239,馬戴,楚江懷古,五言律詩,露氣寒光集，微陽下楚邱。猿啼洞庭樹，人在木蘭舟。廣澤生明月，蒼山夾亂流。雲中君不見，竟夕自悲秋。,http://cls.lib.ntu.edu.tw/300/bin/ti_brow.asp?auid=000040&id=00000239,QmVRmoUMQ4tXAbg7Npm2J32PG2c2WafMbx3oCcmAcH6Sta,CreativeWork,No Rights Reserved,84F475314854A8C6ADC3133FDD6D5AAA64978C310F1B0E0630A4C47B84F21960,iscn://likecoin-chain/v007Tx4Il1H38U_IgXdKlDEPjuH5i6zZqd08eJQm7Pw/1
